"","index","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","day","time","premium"
"10297","0_2bd59a68-06a9-44f7-a012-6dc9146d225a","0","1","0","1","0","0","0","1","1","1","1","1","0","1","1","1","1","0","1","1","Saturday","latenight","1"
"10298","0_2bd6620d-d4e0-43af-8688-e34ac7c617bb","0","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10299","0_2bd7f3df-f5ef-4b89-a992-966b2aabf2b1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"10300","0_2bd80ff4-1837-40ca-b697-eb80e377fe6b","0","0","0","1","0","1","0","1","0","0","1","0","1","0","1","1","1","1","1","1","Saturday","latenight","0"
"10301","0_2bd89832-fde3-4c57-b4fd-408f3a7627ce","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"10302","0_2bd92f90-895d-4f9a-acd2-5cfd44307e5a","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10303","0_2bd93469-e4c1-4c57-a01b-13a4369a28f4","0","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","0","1","Saturday","latenight","1"
"10304","0_2bda4e14-20da-4785-9c4c-1b53c51647a6","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Saturday","evening","1"
"10305","0_2bda564d-b1d4-439b-b3ca-6a662ac85635","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","afternoon","1"
"10306","0_2be08a71-8291-4191-8012-917774cb8ec0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"10307","0_2be0d9ca-72da-49e8-9f7d-de3a37fd54d8","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","1","0","1","0","Sunday","afternoon","1"
"10308","0_2be12e12-ac3a-4e22-91d9-e792f2d90507","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","morning","1"
"10309","0_2be209f7-2455-4b8c-9f8b-53bb181ea3da","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","Saturday","latenight","1"
"10310","0_2be4ceed-d4be-47cf-9e30-7511c19bd40b","0","1","0","1","1","1","0","0","1","1","1","0","1","0","1","1","1","0","1","1","Sunday","afternoon","1"
"10311","0_2be50abb-94ff-49ed-9580-22bba52a4364","0","0","0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","Saturday","latenight","0"
"10312","0_2be57295-9a48-4bef-9016-965ca918e6e4","0","1","1","1","0","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","Sunday","afternoon","1"
"10313","0_2be57a0c-633a-4378-88ed-2d3db2668203","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","Sunday","afternoon","1"
"10314","0_2be597c9-6abc-421e-91f2-8a6f6b4c904d","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"10315","0_2be7bb0b-440f-4780-b56c-0a0fd14f0b9b","0","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10316","0_2be7be98-20fa-476d-b5ec-d59b643906f1","0","0","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","0"
"10317","0_2be7de10-c117-4b8c-a8ea-506699286270","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10318","0_2be97de2-9eee-4093-920a-f06798db4c02","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10319","0_2beb3325-0707-4d3d-8e9e-4c453eda941d","0","1","1","1","1","0","1","1","1","1","1","1","0","1","1","0","1","1","0","0","Sunday","afternoon","1"
"10320","0_2bed14e0-9a19-4d62-8e20-5bb419f418a8","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10321","0_2bed34c5-6e09-4d03-aa60-c40c2af5baa6","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","evening","0"
"10322","0_2bed6efb-c4a2-4cd9-a61a-0f922c78923b","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"10323","0_2bed99b8-cc75-4d92-95d9-146454bd9a4d","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"10324","0_2bee2830-4cc0-4126-a99d-4e720b73bb58","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","Sunday","afternoon","1"
"10325","0_2bee9acb-76f1-4735-b2c0-f163b1b741a8","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"10326","0_2bef2622-e8e7-436c-aa60-4f8e9506a62e","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10327","0_2bef8545-cc2f-43fc-97cb-4cd5b6e8310f","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10328","0_2befb867-b867-4684-9694-864f70b4adcb","0","1","1","1","1","1","0","1","1","0","0","1","1","1","1","0","1","1","1","1","Saturday","latenight","1"
"10329","0_2befea5f-829b-4794-8160-47fec9949cbd","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10330","0_2bf031dd-acfa-486a-aed2-4a2c20812006","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"10331","0_2bf04eca-0753-41fb-8588-58271498fd86","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"10332","0_2bf1410e-4c20-4af1-bf1f-aadf3bb7d5d6","0","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","Sunday","afternoon","1"
"10333","0_2bf4e34a-cdce-45e2-9974-ae203af12782","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","morning","1"
"10334","0_2bf5a23b-7821-4c27-94a0-94c113e79fd1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","0"
"10335","0_2bf67125-b3ac-435f-ae02-a0f0af78b5ef","0","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","Saturday","latenight","1"
"10336","0_2bf6dce7-2a54-4de1-b5e9-3c1fa3f04b85","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10337","0_2bf8c79d-1f8e-4aab-9723-145b9b98ed95","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","morning","1"
"10338","0_2bf902e0-8166-45ce-941c-f648ee93c9b8","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","Sunday","evening","1"
"10339","0_2bf9b9a5-0103-40a9-af36-9b4fce667993","0","0","0","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","Sunday","evening","1"
"10340","0_2bfd5805-1d58-4101-a7a2-16ff4bc89678","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"10341","0_2bff5e8c-8434-443e-8e09-ff3981891c8a","0","0","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","evening","1"
"10342","0_2c0020e3-e4f9-4379-8a0f-c71a1d9d5dd5","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","Saturday","evening","1"
"10343","0_2c00de40-706d-49fc-bd26-175b2b761208","0","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","1","1","1","1","Sunday","afternoon","0"
"10344","0_2c01ae15-8128-4d82-bb56-beeb5d110a7b","0","1","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1","1","1","1","Saturday","latenight","0"
"10345","0_2c0204ca-e39f-483f-9914-06b7ee077b76","0","0","1","0","1","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","evening","1"
"10346","0_2c052629-92b5-45b4-ba07-8289d2d40a11","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","Sunday","afternoon","1"
"10347","0_2c06f66c-5678-495b-8e0c-1981714d9bf6","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","Sunday","afternoon","1"
"10348","0_2c0776db-c954-41be-b2ad-19d2d1838074","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","evening","1"
"10349","0_2c0810b2-3e0b-43fa-afae-829d2083423f","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","Sunday","afternoon","1"
"10350","0_2c08ea34-0870-4eea-b0a2-0fc783b7b9e1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"10351","0_2c0a3436-2847-434d-8346-e283e60d17b3","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10352","0_2c0b023a-d0d5-44ad-a6ad-e8c7bb6668b4","0","0","0","1","1","0","1","0","1","0","1","1","1","1","1","1","0","1","0","1","Sunday","morning","1"
"10353","0_2c0b5416-c749-41cb-8445-8415e57d7ca4","0","1","1","1","1","0","1","1","1","1","1","0","1","1","0","1","0","1","0","1","Sunday","afternoon","1"
"10354","0_2c0cf898-2ca7-43c5-a75f-7aa7bfd743e9","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","Sunday","morning","1"
"10355","0_2c0ef8f2-ce2a-42e8-bb71-0938b888fe82","0","1","0","0","0","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","Sunday","afternoon","1"
"10356","0_2c104531-d554-41c5-9f9a-afbd42698589","0","1","1","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","0","1","Saturday","latenight","1"
"10357","0_2c1082c8-3d11-429d-9cc1-2829926404e8","0","1","1","1","1","0","1","1","0","1","1","0","1","0","0","0","1","1","0","1","Sunday","afternoon","1"
"10358","0_2c11992b-4fee-4ae2-b645-9152e8582270","0","0","1","1","1","1","0","0","1","1","0","1","1","1","0","1","1","1","1","1","Saturday","latenight","1"
"10359","0_2c12417d-505a-4f37-bdb9-c47e1713a048","0","1","1","1","1","1","0","1","1","1","1","1","0","1","1","0","0","0","1","1","Sunday","afternoon","1"
"10360","0_2c1376f9-7ce3-43a3-b5b4-f24cb29becdb","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10361","0_2c13d3f9-e61b-4231-be28-de9459ac0f66","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","0","Saturday","evening","1"
"10362","0_2c142265-a508-4142-87f3-2b25d452d132","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"10363","0_2c144b3a-dbda-4195-a2e1-f1b006ef112d","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"10364","0_2c150b47-b206-4b07-9b2b-aa10611c0568","0","0","0","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","Sunday","afternoon","1"
"10365","0_2c17d51e-f823-4186-b56c-ea7dd086ac3f","0","1","1","0","0","1","1","1","1","0","1","0","1","1","0","0","1","1","1","0","Sunday","afternoon","1"
"10366","0_2c18d89a-a36f-4800-8643-ef3dc0c3fe2c","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","0"
"10367","0_2c1c67a7-62ad-4ced-b5c6-fe7d73054a25","0","1","1","0","1","0","1","1","1","1","1","0","1","1","1","0","0","1","0","0","Sunday","afternoon","1"
"10368","0_2c1dda32-5e3a-401b-bfed-b20d01ccb182","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10369","0_2c1e7496-835a-4e74-8822-79e55eb5a542","0","1","1","1","1","0","1","1","0","1","1","1","1","0","1","0","1","1","1","1","Sunday","afternoon","1"
"10370","0_2c1fe971-05bc-4637-935a-2f612cc0ad3f","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10371","0_2c20d985-c8ee-4f47-b604-92dbf210a43d","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","Sunday","afternoon","1"
"10372","0_2c2201c5-afeb-47fb-a508-c3ba72a7e5ec","0","1","0","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"10373","0_2c240ff7-cb82-4d74-82ab-2fac2bbe6e0a","0","0","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","Sunday","afternoon","1"
"10374","0_2c24a827-6e91-42aa-99cf-781c06543a4a","0","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10375","0_2c24f5d7-4088-43a1-9788-306c8f5df8e8","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","morning","0"
"10376","0_2c24fa37-db64-4477-ac74-ae2d39a125d7","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10377","0_2c252e0c-b223-4398-89e5-331edc00ad54","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"10378","0_2c2582c1-cadc-4abb-bd88-02cebe433ea7","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"10379","0_2c25f2ec-1439-418e-b45f-34c18983bd5f","0","0","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","0","Sunday","morning","1"
"10380","0_2c266c25-bcb1-4041-82e9-eb105d14ec29","0","1","1","0","1","0","0","1","0","1","1","0","1","1","0","1","1","1","0","1","Sunday","morning","1"
"10381","0_2c26ab94-12a1-4963-a5f6-cca1772c1c91","0","0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","Saturday","evening","1"
"10382","0_2c27767a-efc4-46a4-bd30-8e6b6280ddc6","0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","Saturday","evening","0"
"10383","0_2c27c1d6-d14d-4675-ace1-bbe5cf5df192","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","Saturday","latenight","1"
"10384","0_2c2cd403-39e9-4af9-8b73-318e9750f860","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10385","0_2c2f9dd7-d9b3-4272-b45c-66f9c2ba1697","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","morning","1"
"10386","0_2c303967-cb88-4c68-8b5c-d7993e91d8ef","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10387","0_2c31ee81-f18c-4453-9907-0a0f8da9f89b","0","0","1","1","1","0","1","1","0","1","0","1","1","1","0","0","1","1","0","1","Sunday","morning","1"
"10388","0_2c323fda-c587-4923-b722-f842c03376d0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"10389","0_2c3261ae-620d-4922-bc83-6bb666afab07","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","1","1","Sunday","evening","1"
"10390","0_2c33a598-b05e-4e04-b25c-6bad12b2f8c6","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"10391","0_2c3521dd-cf69-4221-87c3-52f452e86936","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","afternoon","1"
"10392","0_2c37408b-e697-4554-b2b2-c00d6b5f8db5","0","1","1","0","0","1","1","1","0","0","1","0","1","1","0","0","1","1","1","1","Sunday","afternoon","1"
"10393","0_2c3922bb-e5f1-4e93-9462-f54164d11af7","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","Sunday","afternoon","1"
"10394","0_2c3a79d6-1e00-4894-99c5-28bb9cc99376","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","Sunday","evening","1"
"10395","0_2c3a7e5c-209a-476e-a852-c6326023affd","0","1","1","0","0","0","1","1","0","1","1","1","0","0","1","0","1","1","1","1","Sunday","afternoon","0"
"10396","0_2c3a8adb-d03a-478e-a007-1efcd1729f45","0","1","1","1","1","1","1","0","0","1","1","1","0","0","1","1","0","1","1","1","Sunday","afternoon","1"
"10397","0_2c3b8d24-7652-47f3-a32a-71a00914bd70","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","Sunday","afternoon","1"
"10398","0_2c3eef46-4b0e-4629-84bb-d74651e0c88c","0","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","0","0","1","Saturday","evening","0"
"10399","0_2c3f256e-9145-46d7-87a9-1f7ca164f842","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10400","0_2c41d761-287c-4aeb-9f35-cc68ad70fade","0","1","0","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","0","0","Sunday","afternoon","1"
"10401","0_2c4291cd-137b-4c10-a563-a93ec5946530","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"10402","0_2c4430d8-7070-4c42-bdf3-c1a188451eae","0","1","1","1","0","1","1","0","1","1","1","0","1","1","0","0","0","1","1","1","Saturday","latenight","1"
"10403","0_2c45f4cc-5939-4ecd-96f4-a77e7180f527","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","Saturday","latenight","0"
"10404","0_2c47eebb-6a2f-4ecf-b0e2-faa48c76854f","0","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"10405","0_2c4941d5-b674-4be3-835c-318907cae046","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"10406","0_2c4b125a-373e-4713-8414-2d12f90b36da","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","0","1","1","Sunday","afternoon","1"
"10407","0_2c4b7920-8b44-41cc-8742-8181ed0909f6","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","Sunday","evening","1"
"10408","0_2c4e97ac-a9c7-4b68-b419-55cb18df547d","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","0","0","0","0","1","Sunday","afternoon","1"
"10409","0_2c51f9a9-d5bf-40af-9fce-503f81231af9","0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","Saturday","latenight","1"
"10410","0_2c536267-dfa9-4862-9f80-2e91b6568af9","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10411","0_2c54776e-4300-4652-9ab7-42085e36c96f","0","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10412","0_2c5a26da-4e47-46d6-bc04-9257151d516c","0","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","0","1","1","1","Sunday","afternoon","1"
"10413","0_2c5bbb4b-6382-4e91-a2d9-4f670aa9021b","0","1","0","0","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","Tuesday","latenight","1"
"10414","0_2c5ca913-4675-47ec-93e1-5c72c56ab635","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Saturday","evening","1"
"10415","0_2c5e3d3a-cc18-4c82-aeb6-750d94e6fd11","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","Sunday","afternoon","1"
"10416","0_2c5f0ab3-6d22-4b43-85d9-db5fe775bbea","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","0"
"10417","0_2c5f11a4-bb6b-4bb8-9e5b-e0dbd09bc2c4","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","Sunday","afternoon","1"
"10418","0_2c5f8ae8-39fa-467c-b1e9-940f91b5a9cb","0","1","0","1","1","1","0","1","0","1","1","1","0","1","1","1","0","1","1","1","Sunday","afternoon","1"
"10419","0_2c61e923-ddd1-4611-9b1d-1dbf63f54ccd","0","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","Sunday","afternoon","1"
"10420","0_2c637902-03b2-48ac-aa6b-d860bbdd094d","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","Saturday","latenight","1"
"10421","0_2c655ea3-4e6a-4cc4-a264-ad6914755205","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","Sunday","afternoon","1"
"10422","0_2c664690-9ec2-48eb-a71d-08cd3203c869","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","Saturday","evening","1"
"10423","0_2c6952ab-45ea-4556-bc0c-a35618a027a7","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","Sunday","afternoon","1"
"10424","0_2c6c9170-2271-4a91-bb69-2affa6f601ec","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Sunday","afternoon","1"
"10425","0_2c6ed56e-d875-4c66-8298-4a1e14c3e2ea","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","Sunday","afternoon","1"
"10426","0_2c6f99cb-759e-4240-a0c6-290ee3c5888b","0","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","Sunday","morning","0"
"10427","0_2c7079f9-2d77-4fe6-9314-a984feeb8459","0","1","1","0","1","1","1","0","0","1","1","1","0","0","1","1","1","0","1","0","Sunday","afternoon","1"
